Time, v1, v2, v3, v4, CarPosX, CarPosY, CarPosZ, Angle
40.87236, 430.5767, -497.2094, 430.5767, -497.2094, 0.2145761, 0.0179865, -1.168032, 55.9916
41.17342, 430.5767, -497.2094, 430.5767, -497.2094, 0.2332249, 0.01795615, -1.18601, 70.86576
41.47434, 430.5767, -497.2094, 430.5767, -497.2094, 0.2482751, 0.01801414, -1.207776, 85.75953
41.77464, -328.608, 207.9709, -328.608, 207.9709, 0.2628268, 0.01757503, -1.219592, 93.55667
42.07571, -328.608, 207.9709, -328.608, 207.9709, 0.2753111, 0.01773012, -1.209962, 87.83073
42.37611, -328.608, 207.9709, -328.608, 207.9709, 0.2870325, 0.01764853, -1.198113, 81.37141
42.67704, -328.608, 207.9709, -328.608, 207.9709, 0.297323, 0.01760545, -1.18566, 74.81703
42.97755, 369.0952, 295.0156, 369.0952, 295.0156, 0.2578837, 0.01773679, -1.195014, 73.37047
43.27844, 369.0952, 295.0156, 369.0952, 295.0156, 0.1947045, 0.01761576, -1.214258, 73.73122
43.57947, 369.0952, 295.0156, 369.0952, 295.0156, 0.1308551, 0.01750945, -1.233208, 73.98532
43.87973, 367.1413, 327.05, 367.1413, 327.05, 0.0666417, 0.01762959, -1.251835, 74.22907
44.18069, 367.1413, 327.05, 367.1413, 327.05, -0.00444195, 0.01767258, -1.272149, 74.52377
44.48098, 367.1413, 327.05, 367.1413, 327.05, -0.07103458, 0.01766726, -1.290777, 74.69442
44.78206, 367.1413, 327.05, 367.1413, 327.05, -0.1381074, 0.01745207, -1.309319, 74.85982
45.08257, 140.7864, -278.379, 140.7864, -278.379, -0.1531412, 0.01746336, -1.318558, 77.68678
45.38324, 140.7864, -278.379, 140.7864, -278.379, -0.1378812, 0.01756369, -1.323247, 82.25436
45.68336, 140.7864, -278.379, 140.7864, -278.379, -0.1230908, 0.0175097, -1.32691, 86.02924
45.98407, -427.3249, 262.7269, -427.3249, 262.7269, -0.1093055, 0.01761425, -1.328622, 87.17218
46.285, -427.3249, 262.7269, -427.3249, 262.7269, -0.09183235, 0.01782116, -1.313323, 76.30356
46.58523, -427.3249, 262.7269, -427.3249, 262.7269, -0.07888103, 0.01733777, -1.291884, 65.84899
46.88644, -427.3249, 262.7269, -427.3249, 262.7269, -0.07394931, 0.01755652, -1.269787, 55.7071
47.18655, -186.0659, -26.13643, -186.0659, -26.13643, -0.06316784, 0.01752643, -1.254768, 52.29966
47.48754, -186.0659, -26.13643, -186.0659, -26.13643, -0.04833905, 0.01747594, -1.242142, 51.81201
47.78787, -186.0659, -26.13643, -186.0659, -26.13643, -0.03386641, 0.01740699, -1.229834, 51.41666
48.08928, 332.9896, -448.8423, 332.9896, -448.8423, -0.01932051, 0.0178302, -1.218765, 51.75769
48.3901, 332.9896, -448.8423, 332.9896, -448.8423, 0.002312146, 0.01781575, -1.223349, 64.22236
48.69071, 332.9896, -448.8423, 332.9896, -448.8423, 0.02482687, 0.01773483, -1.237983, 76.97512
48.99181, 332.9896, -448.8423, 332.9896, -448.8423, 0.04645929, 0.01774858, -1.248624, 89.51453
49.29205, -499.8925, 196.8535, -499.8925, 196.8535, 0.06482909, 0.01765387, -1.24656, 89.97779
49.59293, -499.8925, 196.8535, -499.8925, 196.8535, 0.08765626, 0.01770995, -1.222963, 77.55105
49.89412, -499.8925, 196.8535, -499.8925, 196.8535, 0.1077918, 0.01771652, -1.193758, 64.4945
50.195, 136.6478, -199.6228, 136.6478, -199.6228, 0.1205318, 0.01790807, -1.162414, 51.81921
50.49521, 136.6478, -199.6228, 136.6478, -199.6228, 0.1268588, 0.01749168, -1.159298, 52.88491
50.79566, 136.6478, -199.6228, 136.6478, -199.6228, 0.1319436, 0.01747552, -1.158962, 54.39993
51.09642, 136.6478, -199.6228, 136.6478, -199.6228, 0.1385221, 0.01749571, -1.158952, 56.51796
51.39675, 460.2078, -362.1122, 460.2078, -362.1122, 0.1436493, 0.01793147, -1.168478, 63.50938
51.69777, 460.2078, -362.1122, 460.2078, -362.1122, 0.1373763, 0.01787784, -1.191213, 75.14893
51.99786, 460.2078, -362.1122, 460.2078, -362.1122, 0.1247658, 0.01774139, -1.212554, 86.88085
52.29842, 460.2078, -362.1122, 460.2078, -362.1122, 0.1067941, 0.01769311, -1.231985, 99.17595
52.59892, 396.7374, 244.8051, 396.7374, 244.8051, 0.05022049, 0.01768555, -1.224063, 100.6324
52.89961, 396.7374, 244.8051, 396.7374, 244.8051, -0.01212392, 0.01759981, -1.213036, 101.2655
53.20057, 396.7374, 244.8051, 396.7374, 244.8051, -0.07914111, 0.01751889, -1.200489, 101.9648
53.5008, 138.2346, 97.90034, 138.2346, 97.90034, -0.1261441, 0.01733858, -1.19104, 102.3966
53.80204, 138.2346, 97.90034, 138.2346, 97.90034, -0.149224, 0.01743574, -1.186095, 102.4699
54.10281, 138.2346, 97.90034, 138.2346, 97.90034, -0.1719126, 0.01743352, -1.181233, 102.5844
54.40321, 138.2346, 97.90034, 138.2346, 97.90034, -0.194959, 0.01734646, -1.176154, 102.6214
54.70329, 424.465, 250.0808, 424.465, 250.0808, -0.2552635, 0.01753637, -1.16338, 103.3126
55.00374, 424.465, 250.0808, 424.465, 250.0808, -0.3212639, 0.01746102, -1.148527, 104.0075
55.30473, 424.465, 250.0808, 424.465, 250.0808, -0.3870191, 0.01770593, -1.132866, 104.7527
55.60524, 277.0991, -350.1935, 277.0991, -350.1935, -0.4293495, 0.01771154, -1.126828, 107.7673
55.90641, 277.0991, -350.1935, 277.0991, -350.1935, -0.4261933, 0.01766006, -1.143275, 116.4966
56.20644, 277.0991, -350.1935, 277.0991, -350.1935, -0.4233356, 0.01763193, -1.158153, 124.911
56.50756, 277.0991, -350.1935, 277.0991, -350.1935, -0.4208207, 0.01775007, -1.17688, 133.39
56.80799, 24.8548, -236.7641, 24.8548, -236.7641, -0.4105517, 0.01747189, -1.192545, 134.9123
57.10813, 24.8548, -236.7641, 24.8548, -236.7641, -0.396483, 0.01725222, -1.207743, 135.3617
57.4091, 24.8548, -236.7641, 24.8548, -236.7641, -0.3839725, 0.01745882, -1.222807, 136.294
57.71178, -90.36098, 357.9827, -90.36098, 357.9827, -0.3789094, 0.01770522, -1.227004, 135.7739
58.01264, -90.36098, 357.9827, -90.36098, 357.9827, -0.3975268, 0.01744169, -1.200134, 131.7478
58.31401, -90.36098, 357.9827, -90.36098, 357.9827, -0.4178484, 0.01752013, -1.175199, 127.9865
58.61557, -90.36098, 357.9827, -90.36098, 357.9827, -0.4391038, 0.01761718, -1.151184, 123.6848
58.91603, -114.7931, -125.0986, -114.7931, -125.0986, -0.4313996, 0.01746946, -1.154579, 122.9489
59.21886, -114.7931, -125.0986, -114.7931, -125.0986, -0.4132327, 0.01729529, -1.166556, 123.0507
59.51905, -114.7931, -125.0986, -114.7931, -125.0986, -0.3958817, 0.01735451, -1.178198, 123.2029
59.82033, 344.7054, 223.9842, 344.7054, 223.9842, -0.3907453, 0.01762532, -1.181795, 123.343
60.12082, 344.7054, 223.9842, 344.7054, 223.9842, -0.4384434, 0.01749887, -1.151156, 123.9034
60.42138, 344.7054, 223.9842, 344.7054, 223.9842, -0.4853493, 0.01768157, -1.120454, 124.5296
