Time, v1, v2, v3, v4, CarPosX, CarPosY, CarPosZ, Angle
39.67489, 423.2144, -369.2199, 423.2144, -369.2199, -1.208474, 0.01781184, 0.07657367, 244.9289
39.9753, 423.2144, -369.2199, 423.2144, -369.2199, -1.210367, 0.01777208, 0.09622503, 256.4829
40.27622, 144.7666, -354.7131, 144.7666, -354.7131, -1.21511, 0.01760623, 0.1129697, 266.8576
40.57631, -411.8338, -306.8196, -411.8338, -306.8196, -1.265081, 0.0178523, 0.1122556, 267.6509
40.87664, -566.4253, -285.6534, -566.4253, -285.6534, -1.343248, 0.01794794, 0.1065739, 266.5976
41.17755, -531.4152, -289.0687, -531.4152, -289.0687, -1.425719, 0.01793774, 0.09951074, 265.7193
41.47757, -471.6736, -301.0648, -471.6736, -301.0648, -1.501905, 0.01795302, 0.09230059, 265.0643
41.77792, -442.3731, -311.8719, -442.3731, -311.8719, -1.574448, 0.01784216, 0.08453953, 264.4106
42.0792, -438.8623, -319.1797, -438.8623, -319.1797, -1.647405, 0.01760228, 0.07592157, 263.8123
42.37939, -444.5258, -323.9873, -444.5258, -323.9873, -1.721071, 0.01766882, 0.06739722, 263.5714
42.68055, -449.6964, -327.5977, -449.6964, -327.5977, -1.799408, 0.01792463, 0.05724011, 262.9911
42.98087, -452.1857, -330.6821, -452.1857, -330.6821, -1.874728, 0.01787869, 0.04668963, 262.4327
43.28222, -452.8108, -332.5421, -452.8108, -332.5421, -1.950372, 0.0177714, 0.03538942, 261.9267
43.58276, -452.8108, -332.5421, -452.8108, -332.5421, -2.025028, 0.01777768, 0.02393354, 261.5544
43.88361, -452.8108, -332.5421, -452.8108, -332.5421, -2.100048, 0.0178115, 0.01122193, 260.887
44.1847, -452.8108, -332.5421, -452.8108, -332.5421, -2.175313, 0.01778565, -0.002233867, 260.3569
44.48519, -213.8264, -135.7464, -213.8264, -135.7464, -2.231399, 0.01747061, -0.0122401, 260.0989
44.78607, -110.1585, -51.93443, -110.1585, -51.93443, -2.253984, 0.01747127, -0.01653301, 259.9067
